index,Unnamed: 0,date,text,sentiment_scores,subjectivity_scores
1827,1827,Thu Feb 06 23:59:57 +0000 2020,"RT @nycjim: Coronavirus: Li Wenliang, doctor who alerted public to the outbreak, dies of the disease. https://t.co/9SNHwZVEjI",0.0,0.06666666666666667
1828,1828,Thu Feb 06 23:59:57 +0000 2020,"RT @Fah_Lo_Me: How tragic. 

Dr Li Wenliang, 34, who was reprimanded for trying to alert the public about the coronavirus outbreak, has die…",-0.375,0.4083333333333333
1829,1829,Thu Feb 06 23:59:57 +0000 2020,At least #coronavirus has done one good thing – it could save the #pangolin https://t.co/EvLEfCcobs,0.19999999999999998,0.5
1830,1830,Thu Feb 06 23:59:57 +0000 2020,"RT @TheEconomist: So far, the coronavirus has killed almost 600 people and infected more than 28,000. The disease presents scientists with…",0.13333333333333333,0.5
1831,1831,Thu Feb 06 23:59:57 +0000 2020,@ShantonChang and I discuss the 3 ways the coronavirus outbreak will affect international students and how unis can… https://t.co/zBzax772Gq,0.0,0.0
1832,1832,Thu Feb 06 23:59:57 +0000 2020,"RT @elespectador: El Espectador le explica: ¿Cómo y a qué países ha llegado el coronavirus?
https://t.co/opyyhuLA3B https://t.co/0au8ppysKo",0.0,0.0
1833,1833,Thu Feb 06 23:59:57 +0000 2020,"RT @BNODesk: BREAKING: Chinese doctor Li Wenliang, who was accused of spreading rumors after trying to warn colleagues about coronavirus, h…",0.0,0.0
1834,1834,Thu Feb 06 23:59:57 +0000 2020,@HillaryClinton Clinton Mafia 💀🔪 you give Coronavirus a run for its money. The constitution / laws was a suggestion… https://t.co/78n0BL75VU,0.0,0.0
1836,1836,Thu Feb 06 23:59:57 +0000 2020,"Les mondes extérieurs sur Switch retardés en raison d'un coronavirus
https://t.co/HilZKP8sSr",0.0,0.0
1837,1837,Thu Feb 06 23:59:56 +0000 2020,"We pray for all affected by the coronavirus. In other words, for the whole world. And for ourselves. Unlike times o… https://t.co/2W057kS77X",0.037500000000000006,0.3875
1838,1838,Thu Feb 06 23:59:56 +0000 2020,RT @12BulletsLeft: Anyone noticed how the Coronavirus outbreak seems to have gone a little quiet? Only a few articles now in the background…,-0.096875,0.48333333333333334
1839,1839,Thu Feb 06 23:59:56 +0000 2020,RT @PDChinaBusiness: China on Wednesday released tax exemption and loan policies to strengthen novel #coronavirus containment and better me…,0.5,0.5
1840,1840,Thu Feb 06 23:59:56 +0000 2020,RT @CNNEE: ⚠️ ÚLTIMA HORA - Hospital confirma muerte del doctor que advirtió del coronavirus https://t.co/pwfpwInDdK https://t.co/WUeD6qrSQd,0.0,0.0
1841,1841,Thu Feb 06 23:59:56 +0000 2020,"RT @latimes: He appeared on social media, a solitary man in a surgical mask, warning of a deadly virus. His insistence that an epidemic was…",-0.08333333333333334,0.23333333333333334
1843,1843,Thu Feb 06 23:59:55 +0000 2020,"RT @ElPitazoTV: Debido al coronavirus, la tienda deportiva Adidas decidió cerrar en #China #6Feb https://t.co/4aQWmLUOcs",0.0,0.0
1844,1844,Thu Feb 06 23:59:55 +0000 2020,RT @Leppard_vk: China enfrenta una escasez de camas para los más de 28 mil pacientes con #coronavirus https://t.co/JN8YrjQ4QX,0.0,0.0
1845,1845,Thu Feb 06 23:59:55 +0000 2020,"RT @debyslinda: Olha, se isso não é suficiente pra mudar o estilo de vida das pessoas, eu acho difícil passarmos de 2030. Só este ano:
- In…",0.0,0.0
1846,1846,Thu Feb 06 23:59:55 +0000 2020,RT @Conflits_FR: 🔴 ALERTE INFO - Épidémie de #coronavirus : la #Chine durcit le ton à #Wuhan. Les autorités vont faire du porte à porte ; c…,0.0,0.0
1847,1847,Thu Feb 06 23:59:55 +0000 2020,RT @globaltimesnews: Wuhan Central Hospital said on Weibo that Li Wenliang is still under emergency treatment. GT reporters heard people we…,0.0,0.25
1848,1848,Thu Feb 06 23:59:55 +0000 2020,RT @iSultanMD: وفاة طبيب صيني كان قد حذر العاملين في المجال الصحي من فايروس قاتل في مطلع ديسمبر، ثم اعتقلته الشرطة وأجبرته على كتابة اعتراف…,0.0,0.0
1849,1849,Thu Feb 06 23:59:55 +0000 2020,RT @Complex: The Chinese doctor who blew whistle on the Coronavirus has died: https://t.co/XxnSN6624n https://t.co/xseGB6smOV,-0.15,0.2
1850,1850,Thu Feb 06 23:59:55 +0000 2020,"RT @Expresoec: Tras horas de confusión, el hospital de Wuhan donde estaba internado Li Wenliang, uno de los primeros doctores en advertir s…",0.0,0.0
1851,1851,Thu Feb 06 23:59:54 +0000 2020,RT @cnnphilippines: A Chinese doctor who was targeted by police after warning the public early about the deadly coronavirus has died from t…,-0.025,0.19166666666666665
1852,1852,Thu Feb 06 23:59:54 +0000 2020,Coronavirus Death Toll Breaks Record Again with 73 Dead in One Day https://t.co/mlZ8lm8H0N via @BreitbartNews,-0.2,0.4
1853,1853,Thu Feb 06 23:59:54 +0000 2020,RT @TVPatrol: #TVPatrol  Tuloy ang concert ng K-pop group na “Seventeen” sa isang mall sa Pasay sa Sabado sa kabila ng pangamba sa banta ng…,0.0,0.0
1854,1854,Thu Feb 06 23:59:54 +0000 2020,"RT @MeeMawTGG: 😷TONIGHT:  We create our pandemic!
Let's walk through some #coronavirus myths
then play #PlagueInc and spread the cooties.…",0.0,0.0
1855,1855,Thu Feb 06 23:59:54 +0000 2020,"RT @nhk_seikatsu: 新型コロナウイルスの感染予防には手洗いが大切!! 実は半数以上の人が指先に洗い残しがあるそうです。手洗いのポイントを紹介します。#新型コロナウイルス ＃NHKモバイル動画
https://t.co/uWVKHWlklO https://t.c…",0.0,0.0
1856,1856,Thu Feb 06 23:59:54 +0000 2020,#RDRJ RT @bandnewsfmrio: Fiocruz capacita profissionais estrangeiros para combate ao coronavírus. O treinamento oco… https://t.co/R7yBMVKStc,0.0,0.0
1857,1857,Thu Feb 06 23:59:54 +0000 2020,"RT @DavidInglesTV: Art Basel out.

""We regret to inform you that Art Basel Hong Kong 2020 has been canceled due to the severe outbreak and…",-0.125,0.375
1858,1858,Thu Feb 06 23:59:54 +0000 2020,"RT @burningw0rds: @StephenMcDonell Coronavirus data: https://t.co/cP0Gkijdb5

SARS data: https://t.co/aoLpgB8dhi

It’s still too early to f…",0.1,0.3
1859,1859,Thu Feb 06 23:59:54 +0000 2020,RT @BBCRosAtkins: The story of how China announced the death of Dr Li Wenliang &amp; then allegedly told doctors to put his body on life suppor…,-0.1,0.1
1860,1860,Thu Feb 06 23:59:54 +0000 2020,RT @Elise_Jordan: Dr. Li Wenliang lived in a country where he was punished for being a whistleblower. Imagine the lives he still saved by s…,0.0,0.0
1861,1861,Thu Feb 06 23:59:53 +0000 2020,"RT @Holly_WV: 🚨🚨THIS IS THE BEST INFORMATION TO DATE 🚨🚨
If you have questions regarding the #Coronavirus I’d highly recommend taking the ti…",0.58,0.41999999999999993
1862,1862,Thu Feb 06 23:59:53 +0000 2020,"RT @globovision: Brasil capacita a nueve países latinoamericanos en diagnóstico de coronavirus | #InternacionalesGV | 

https://t.co/Q06YK9…",0.0,0.0
1863,1863,Thu Feb 06 23:59:53 +0000 2020,RT @arielmmartin1: @Yakuza89311 Investigar a Cristina tiene una taza de muerte más grande que el Coronavirus,0.0,0.0
1864,1864,Thu Feb 06 23:59:53 +0000 2020,"RT @apontedavid: Muere Li Wenliang, médico que trató de alertar sobre brote de coronavirus https://t.co/EVunp0Bw3x vía @El_Universal_Mx",0.0,0.0
1865,1865,Thu Feb 06 23:59:53 +0000 2020,"RT @GoAwayWithJae: Dr. Li Wenliang, who warned his colleagues of a SARS-like illness spreading in Wuhan, was targeted by the police for ""ru…",0.0,0.0
1866,1866,Thu Feb 06 23:59:53 +0000 2020,RT @DrEricDing: Rapid test kits for #coronavirus now able to be shipped from CDC to any qualified lab 🧪 in US or certain labs abroad. Rapid…,0.35714285714285715,0.5982142857142857
1867,1867,Thu Feb 06 23:59:53 +0000 2020,"RT @raffytima: Li Wenliang, the 34 year old Chinese doctor who first sounded alarm on the 2019 Novel Corona Virus, dies. He was never ackno…",0.11666666666666665,0.17777777777777778
1868,1868,Thu Feb 06 23:59:53 +0000 2020,"RT @CalgaryBornBred: @PattyHajdu @JustinTrudeau @FP_Champagne ""It's just a flu""
#coronavirus
#coronavirusCanada 
#CoronaVirusFacts https://…",0.0,0.0
1869,1869,Thu Feb 06 23:59:53 +0000 2020,"It was ""quarantine zone field hospital"" like this one in #Wuhan that catapulted Spanish flu case rates into stratos… https://t.co/e1NcgoeiYS",0.0,0.0
1870,1870,Thu Feb 06 23:59:53 +0000 2020,"RT @kyodo_english: #BREAKING: Confirmed coronavirus cases top 30,000 in China

https://t.co/0681UISTVC https://t.co/WsCplkqGRB",0.45,0.75
1871,1871,Thu Feb 06 23:59:53 +0000 2020,"Se um dia alguma das nove suspeitas do Brasil virarem caso de #coronavirus, vai ser simples. Vai seguir o padrão Em… https://t.co/cDoQ58Lr6m",0.0,0.0
1872,1872,Thu Feb 06 23:59:53 +0000 2020,RT @isonmayu: La dictadura comunista de #China no dice toda la verdad sobre la cantidad de muertos por el #Coronavirus . En el vídeo se pue…,0.0,0.0
1873,1873,Thu Feb 06 23:59:53 +0000 2020,"@Sek69Th96Love55 @Tomo20309138 @sakurabloodplus 人口ウイルスなのはほぼ確定したようなのでおそらく。

スイスの生物化学会社のコロナ解析
https://t.co/g9ayCSKGgN… https://t.co/b1VoJnzV8g",0.0,0.0
1874,1874,Thu Feb 06 23:59:53 +0000 2020,@QiaochuYuan Then that relaxed peace and love transformed into a very intense compassion for all the people sufferi… https://t.co/mJCbSpkayR,0.38,0.8
1876,1876,Thu Feb 06 23:59:52 +0000 2020,RT @324cat: ⚠ #ÚltimaHora Mor pel coronavirus el metge de Wuhan que va advertir del perill de la malaltia https://t.co/1imCA3ZIM4 https://t…,0.0,0.0
1877,1877,Thu Feb 06 23:59:52 +0000 2020,"RT @lucasrohan: 🔴 CORONAVÍRUS 

O médico chinês Li Wenliang, que foi acusado de espalhar rumores ao tentar alertar colegas sobre o #coronav…",0.0,0.0
1879,1879,Thu Feb 06 23:59:52 +0000 2020,"RT @Nectar_Gan: All Dr. Li Wenliang wanted was to save lives. Instead, he was silenced by the #Wuhan police for ""rumourmongering"" and contr…",0.0,0.0
1881,1881,Thu Feb 06 23:59:52 +0000 2020,#coronavirus update A Chinese doctor who got in trouble with authorities in the communist country for sounding an e… https://t.co/cd7fwQy9NM,-0.1,0.1
1882,1882,Thu Feb 06 23:59:52 +0000 2020,"RT @SGTreport: Hmm... new theory here about CIA, coronavirus &amp; toppling the CCP. 

Regardless, it appears to be a bioweapon, it's devastati…",0.13636363636363635,0.45454545454545453
1884,1884,Thu Feb 06 23:59:52 +0000 2020,"RT @do_ra_dong: Tencent keluarkan data ""asli"" korban virus corona 

154.023 orang terinfeksi
24.589 orang meninggal

Pantas saja, komunis k…",0.0,0.0
1885,1885,Thu Feb 06 23:59:52 +0000 2020,RT @TheEconomist: Many people in Hong Kong want the territory to seal itself off from the Chinese mainland https://t.co/1YuNxiHGz4,0.25,0.25
1886,1886,Thu Feb 06 23:59:52 +0000 2020,RT @cnni: Royal Caribbean has canceled eight cruises out of China until March. It will also deny boarding to individuals who have traveled…,0.0,0.0
1887,1887,Thu Feb 06 23:59:52 +0000 2020,"前天就說他們建的隔離點要團滅感染者，看看方艙醫院的現狀，被說中了😓

「老司機聊疫情」真相能造出疫苗嗎🤯？「武漢肺炎」新建隔離區是否要團滅感染者😱？wuhan corona virus
https://t.co/Ri563HEijU",0.0,0.0
1888,1888,Thu Feb 06 23:59:52 +0000 2020,"RT @MarcoAnibal: Otto Sonnenholzner anuncia que viajará a China en marzo para promocionar productos ecuatorianos:

""si regreso con coronavi…",0.0,0.0
1889,1889,Thu Feb 06 23:59:52 +0000 2020,@BMS_Jared You got the coronavirus bro,0.0,0.0
1890,1890,Thu Feb 06 23:59:52 +0000 2020,"RT @mxgbx: PLT thinks their audience are still tweeting about chineses and pink gin, no sweety theyve moved on to transphobia, eugenics and…",-0.1,0.3
1891,1891,Thu Feb 06 23:59:52 +0000 2020,"RT @devosve: Het is officieel: dokter Li Wenliang, de #coronavirus ‘whistleblower’ is overleden. Rouw en woede op Chinese sociale media is…",0.0,0.0
1892,1892,Thu Feb 06 23:59:51 +0000 2020,Coronavirus Whistleblower Who Was Discredited and Silenced Dies From the Illness at 34 https://t.co/DHGLIVvmvq via @BigLeaguePol,0.0,0.0
1893,1893,Thu Feb 06 23:59:51 +0000 2020,RT @vinistupido: o coronavirus chegando no brasil e encontrando a dengue https://t.co/sJgtZXMbpv,0.05,1.0
1894,1894,Thu Feb 06 23:59:51 +0000 2020,#URGENTE 🔴🚨 #Coronavirus: al menos 630 muertos por epidemia en China https://t.co/FenFIfMQUY,0.0,0.0
1895,1895,Thu Feb 06 23:59:51 +0000 2020,RT @ogeoalves: O corona virus chegando no Brasil para o carnaval #BBB20 #BBBB2O20 https://t.co/DobSgxb88u,0.05,1.0
1896,1896,Thu Feb 06 23:59:51 +0000 2020,"RT @jt_mag_os: Coronavirus kills Li Wenliang, Chinese whistleblower doctor. We owe a lot to him. I don’t want to think what would have happ…",0.0,0.0
1897,1897,Thu Feb 06 23:59:51 +0000 2020,RT @georgebkk: 25 confirmed coronavirus cases in Thailand https://t.co/HVP60crYOQ #ThailandNews https://t.co/sjrafRW4sx,0.4,1.0
1898,1898,Thu Feb 06 23:59:51 +0000 2020,"RT @CNN: The Chinese doctor whose early warning about the coronavirus made him a police target has died of the illness in Wuhan, according…",0.05,0.15
1899,1899,Thu Feb 06 23:59:50 +0000 2020,"RT @KTVU: Li Wenliang, a doctor in China who was allegedly detained for warning others about the coronavirus before he himself was sickened…",-0.1,0.1
1901,1901,Sun Jan 19 23:52:56 +0000 2020,"RT @T_Inglesby: 'Experts judged the current epidemic situation is still preventable &amp; controllable. However, the source of the new type of…",0.06818181818181818,0.42727272727272725
1904,1904,Sun Jan 19 23:52:37 +0000 2020,"RT @nytimesworld: Public health officials are working to stop a major outbreak of the virus ahead of China’s Lunar New Year holiday, when h…",0.06628787878787878,0.34040404040404043
1906,1906,Sun Jan 19 23:52:31 +0000 2020,"RT @xsaezll: Muy buen hilo sobre investigación científica y divulgación rápida del nuevo coronavirus detectado en China, gracias Zulma!",0.0,0.0
1910,1910,Sun Jan 19 23:52:12 +0000 2020,RT @zaldytor: @liampclancy1 @stevush5 @jrddddclejarde @greencross123 @DuterteWatchdog @FDPascual @PehtraPunisher @FMangosingINQ @hotmanila…,0.0,0.0
1911,1911,Sun Jan 19 23:52:10 +0000 2020,"RT @MicrobesInfect: Number of cases of novel #coronavirus in China has escalated, with #Wuhan now reporting ~200 people infected.

Confirme…",0.0,0.0
1913,1913,Sun Jan 19 23:52:05 +0000 2020,RT @MiamiMundo: China registra cuatro nuevos brotes de neumonía viral #china #coronavirus #neumoniaviral https://t.co/A8jPOlwf63,0.0,0.0
1914,1914,Sun Jan 19 23:52:04 +0000 2020,"RT @Anna_MaSue: Tak perlu resah. Cukup baca saja sebagai sedikit wawasan tentang virus misterius dari Wuhan, China yang telah memakan korba…",0.0,0.0
1915,1915,Sun Jan 19 23:52:02 +0000 2020,US airports screen passengers as coronavirus outbreak expands https://t.co/rXhfZAHyB0,0.0,0.0
1921,1921,Sun Jan 19 23:51:35 +0000 2020,"RT @JohnBasham: BREAKING: The Chinese City of #Wuhan reports 136 new cases of a mutated type of a highly infectious #coronavirus.
This brin…",0.0987878787878788,0.3315151515151515
1926,1926,Sun Jan 19 23:51:20 +0000 2020,"There are now 198 confirmed cases of the coronavirus in Wuhan, 136 new cases were identified in the past two days.… https://t.co/MHGiuZnomu",0.09545454545454546,0.5681818181818182
1933,1933,Sun Jan 19 23:51:07 +0000 2020,Reuters: The Wuhan Municipal Health Commission said in a statement that 136 cases of coronavirus emerged in the city on Saturday and Sunday.,0.0,0.0
1936,1936,Sun Jan 19 23:50:53 +0000 2020,"RT @zhanglifan: #SCMP【China coronavirus: Beijing breaks its silence, but only to ‘deny rumours’中国冠状病毒：北京打破沉默，但只是为了“否认谣言”】 
国家疾病预防控制中心称新病毒“不…",0.0,1.0
1938,1938,Sun Jan 19 23:50:48 +0000 2020,"RT @ChoZynWordZ: Meanwhile China is on the brink of a virus outbreak #coronavirus with travel, how long before it jumps continents",-0.05,0.4
1940,1940,Sun Jan 19 23:50:38 +0000 2020,"Mysterious coronavirus kills 2, sickens dozens.
https://t.co/U3JXGqA6Jm",0.0,1.0
1941,1941,Sun Jan 19 23:50:35 +0000 2020,"RT @Raquiglam: Actualización sobre el brote de neumonía en #Wuhan (China), 13 de enero de 2020:

-  59 casos probables de neumonía asociada…",0.0,0.0
1942,1942,Sun Jan 19 23:50:21 +0000 2020,"RT @ldhnoticias: El virus, una nueva cepa de coronavirus, ha causado alarma debido a su similitud con el que provoca el Síndrome Respirator…",0.0,0.0
1946,1946,Sun Jan 19 23:50:00 +0000 2020,"RT @hayesluk: 2 cases in #beijing

#coronavirus #ncov2019",0.0,0.0
1947,1947,Sun Jan 19 23:49:59 +0000 2020,"RT @Rover829: Reuters: Beijing's Daxing health commission confirmed two new cases of coronavirus, while Guangdong Province's health commiss…",0.2681818181818182,0.7272727272727273
1949,1949,Sun Jan 19 23:49:40 +0000 2020,China reports four more cases in viral pneumonia outbreak https://t.co/sK6p1d3udI,0.5,0.5
1951,1951,Sun Jan 19 23:49:31 +0000 2020,"A scientific team announced that a new-type coronavirus, tentatively named by WHO as the 2019-new coronavirus (2019… https://t.co/U6ulhqRsm9",0.0,0.0
1954,1954,Sun Jan 19 23:49:11 +0000 2020,"RT @carpe_diem0820: 新型コロナウイルス(Novel Coronavirus : nCoV)の患者の 退院及び退院後の経過観察に関する方針（案）2020年1月17日
https://t.co/PSHkrh6cdD https://t.co/JN3xEjXG7E",0.0,0.0
1955,1955,Sun Jan 19 23:49:09 +0000 2020,"RT @nytimesworld: A mysterious new virus first detected in Wuhan, China, is continuing to spread, sending public health officials scramblin…",0.09659090909090909,0.4636363636363636
1960,1960,Sun Jan 19 23:48:42 +0000 2020,"O #coronavirus #Wuhan provocou 136 novos casos neste fim de semana na China, segundo autoridades https://t.co/1gzGepM6ru",0.0,0.0
1965,1965,Sun Jan 19 23:48:29 +0000 2020,Rapidly spreading: Chinese authorities confirm 136 NEW cases of deadly virus in 2 days — RT World News https://t.co/7tgH6YElAp,-0.02121212121212122,0.28484848484848485
1969,1969,Sun Jan 19 23:48:23 +0000 2020,Beijing Daxing Health Commission confirms 2 #coronavirus cases; Guangdong Province confirms 1 case. #China,0.0,0.0
1970,1970,Sun Jan 19 23:48:22 +0000 2020,Wat weten we over het dodelijke coronavirus dat China in de ban houdt? https://t.co/5zDdYw1kNj,0.0,0.0
