,date,text
3508,Tue Feb 04 23:59:50 +0000 2020,RT @BNODesk: UPDATE: 10 people on cruise ship near Tokyo test positive for coronavirus - Kyodo https://t.co/ZxAzkDOxaR
3509,Tue Feb 04 23:59:50 +0000 2020,"RT @NTN24: Al menos 10 infectados por nuevo coronavirus a bordo del crucero en Japón
https://t.co/UjMCI8q0wu"
3510,Tue Feb 04 23:59:50 +0000 2020,RT @TIMEWorld: ‘This Shouldn’t Be About Politics.’ Hong Kong Medical Workers Call for Border Shutdown Amid Coronavirus Outbreak https://t.c…
3511,Tue Feb 04 23:59:50 +0000 2020,"चीन में कोरोना वायरस हुआ और घातक, मरने वालों की तादाद 500 के करीब पहुंची

#Coronavirus

https://t.co/rpeYjAX0cv"
3512,Tue Feb 04 23:59:50 +0000 2020,"RT @AsambleaVE: #AsambleaVE aprobó Acuerdo y Manual científico de prevención y atención sobre el coronavirus (2019-nCoV)

Leer nota oficial…"
3513,Tue Feb 04 23:59:50 +0000 2020,"RT @Rover829: Reuters: CHINA SAYS NUMBER OF NEWLY CONFIRMED CORONAVIRUS CASES ON MAINLAND AT 3,887 ON FEB 4"
3514,Tue Feb 04 23:59:50 +0000 2020,"RT @Whit95475131: #coronavirus
#CoronavirusOutbreak 
#Qanon https://t.co/g37D7HEQS6"
3515,Tue Feb 04 23:59:50 +0000 2020,"RT @CNBC: Princess Cruises quarantines 3,700 on ship after 10 passengers test positive for new coronavirus https://t.co/hFBh5ynaeD"
3516,Tue Feb 04 23:59:50 +0000 2020,RT @legaladvice_txt: I was fired for being Chinese due to corona virus (Arizona) (self.legaladvice) https://t.co/9R0niM9y90
3517,Tue Feb 04 23:59:50 +0000 2020,RT @howroute: Chinese government is using drones to check people's temperature to avoid human to human contact due to #coronavirus (Global…
3518,Tue Feb 04 23:59:49 +0000 2020,"RT @TombArmstrong: Creíaque era algo del coronavirus

Y efectivamente

#조직적으로활동중인악개오픈톡공론화"
3519,Tue Feb 04 23:59:49 +0000 2020,RT @voxdotcom: Biosecurity expert @BethCameron_DC: The coronavirus outbreak should be a huge wake-up call that we aren’t ready if an even b…
3520,Tue Feb 04 23:59:49 +0000 2020,Así responde el Embajador de China en Panamá a las preguntas de los medios de comunicación sobre el Coronavirus y l… https://t.co/MyG0pVef9B
3521,Tue Feb 04 23:59:49 +0000 2020,"RT @MilyEspindolaa: Se imaginan el Corona Virus en Argentina, entre ke se comparte el mate el vaso y la pareja, nos extinguimos en dos días"
3522,Tue Feb 04 23:59:49 +0000 2020,"RT @crofin67: Video shows #Chinese authorities spraying unknown chemicals in #Yichang city, #Hubei province. Not sure if good for your heal…"
3523,Tue Feb 04 23:59:49 +0000 2020,"RT @HuertDeAuteuil: Giornalismo di alto livello: 
Hanno chiesto ad una delle ricercatrici che ha isolato il coronavirus come fa a conciliar…"
3524,Tue Feb 04 23:59:49 +0000 2020,"RT @cnnphilippines: BREAKING: 105 people in the Philippines now under watch for possible novel coronavirus infection.

The latest tally is…"
3525,Tue Feb 04 23:59:48 +0000 2020,"RT @OH_mes2: Coronavirus patient #2 in Korea has completely recovered

They may be discharged from the hospital this week"
3526,Tue Feb 04 23:59:48 +0000 2020,"RT @eSPAINews: #ÚLTIMAHORA 🔴 Al menos 10 positivos por #coronavirus a bordo de un crucero en #Japón.

➡️ Datos oficiales: 425 muertos y 20.…"
3527,Tue Feb 04 23:59:48 +0000 2020,RT @Rover829: Reuters:  CHINA'S TOTAL NUMBER OF CORONAVIRUS DEATHS ON MAINLAND REACHES 490 AS OF END-FEB 4
3528,Tue Feb 04 23:59:48 +0000 2020,"RT @EpochTimes: Authors of a recent study have rejected the hypothesis that 1029-nCoV originated from random natural mutations.

This #Coro…"
3529,Tue Feb 04 23:59:48 +0000 2020,"RT @SavinTheBees: For people who are genuinely afraid or worried about the Coronavirus, this thread is important. Read and inform yourselve…"
3530,Tue Feb 04 23:59:48 +0000 2020,"RT @capeandcowell: Yes, the coronavirus called my mom a cracker before it killed her."
3531,Tue Feb 04 23:59:48 +0000 2020,RT @livecrisisnews: #VIDEO: The main hall at the #Wuhan International Convention &amp; Exhibition Center being turned into vast detention facil…
3532,Tue Feb 04 23:59:48 +0000 2020,"RT @HectorAtarrabia: En cama, con una afección respiratoria, he estado documentando la demografía de las víctimas mortales del coronavirus…"
3533,Tue Feb 04 23:59:48 +0000 2020,"RT @Miss_ioo: Me imagino el control:
- Bienvenido, usted tiene Coronavirus?
- No.
- Ok, colaboreme con algo.
- Ah? No.
- ESTE DE AQUI ESTA…"
3534,Tue Feb 04 23:59:48 +0000 2020,"RT @FonsiLoaiza: - Muertes en España por coronavirus: 0. 

- Tiempo dedicado en TV a hablar de esta enfermedad: 24 horas al día. 

- Muerte…"
3535,Tue Feb 04 23:59:48 +0000 2020,RT @dr_koko28: Virus corona: WNI pertama yang tertular akibat kontak dengan majikan di Singapura. Source : @BBC
3536,Tue Feb 04 23:59:47 +0000 2020,"RT @ABsteward: Myth busters Novel Coronavirus #2019nCoV #IDTwitter 
⚡No evidence that pets can be infected w nCov
⚡People of all ages can b…"
3537,Tue Feb 04 23:59:47 +0000 2020,RT @Telmometro: fani eres más tóxica que el coronavirus
3538,Tue Feb 04 23:59:47 +0000 2020,RT @CRSMaipu: Les recordamos la invitación para mañana miércoles 5 de febrero a la charla informativa sobre el nuevo #Coronavirus. Los espe…
3539,Tue Feb 04 23:59:47 +0000 2020,"RT @Miss_ioo: Me imagino el control:
- Bienvenido, usted tiene Coronavirus?
- No.
- Ok, colaboreme con algo.
- Ah? No.
- ESTE DE AQUI ESTA…"
3540,Tue Feb 04 23:59:47 +0000 2020,"RT @Ryanfanelli1: mais de 20 mil casos de coronavirus na China

ainda tem gente que acha graça disso"
3541,Tue Feb 04 23:59:46 +0000 2020,RT @legaladvice_txt: I was fired for being Chinese due to corona virus (Arizona) (self.legaladvice) https://t.co/9R0niM9y90
3542,Tue Feb 04 23:59:46 +0000 2020,A little coincidental that Pandemic releases on Netflix right at the same time as coronavirus 🤔
3543,Tue Feb 04 23:59:46 +0000 2020,RT @ABSCBNNews: Isang vlogger na nag-prank na kunwari'y nangisay sa isang mall ang kinondena lalo't nahaharap ang bansa sa banta ng 2019 No…
3544,Tue Feb 04 23:59:46 +0000 2020,"RT @BANNEDdotVIDEO: #ZeroHedge Banned By Twitter For Questioning #Coronavirus Official Story! @zerohedge @PrisonPlanet

⚠UNCENSORED INFORMA…"
3545,Tue Feb 04 23:59:46 +0000 2020,"RT @Miss_ioo: Me imagino el control:
- Bienvenido, usted tiene Coronavirus?
- No.
- Ok, colaboreme con algo.
- Ah? No.
- ESTE DE AQUI ESTA…"
3546,Tue Feb 04 23:59:46 +0000 2020,RT @freddie1999: VIDEO: Early morning scene in #Wuhan - hundreds dressed in hazmat suits preparing to enter tower block. https://t.co/uJObU…
3547,Tue Feb 04 23:59:46 +0000 2020,"RT @Rover829: Reuters:  CHINA'S TOTAL NUMBER OF CONFIRMED CORONAVIRUS CASES ON MAINLAND HITS 24,324 AS OF END-FEB 4"
3548,Tue Feb 04 23:59:46 +0000 2020,"RT @CNNEE: ⚠️ La cifra global de muertes por coronavirus asciende a más de 490
 https://t.co/ufIQHf7Fu8 https://t.co/aYRP0oxq33"
3549,Tue Feb 04 23:59:46 +0000 2020,"RT @ariabendix: I've been covering #coronaviruschina for two weeks, but people are still asking what the deal is, so friends — this one is…"
3550,Tue Feb 04 23:59:46 +0000 2020,"RT @Wikileaks_Ita: Il #Coronavirus era già sotto sorveglianza già dal 2003 quando sfuggì per un incidente dai laboratori di Singapore, come…"
3551,Tue Feb 04 23:59:46 +0000 2020,"RT @Byano_DJ: A China colocou uma cidade de 11 milhões em quarentena, construiu um hospital com mais de mil leitos. Descobriu o sequenciame…"
3552,Tue Feb 04 23:59:45 +0000 2020,RT @camilocnn: Lo de siempre. Las autoridades comunistas de Wuhan intentaron silenciar el brote del coronavirus. Como en Chernobyl. Lo de s…
3553,Tue Feb 04 23:59:45 +0000 2020,"RT @enriquedavalos: Luego de mucha tensión en Ecuador por un caso sospechoso de Coronavirus, finalmente las autoridades DESCARTAN que se tr…"
3554,Tue Feb 04 23:59:45 +0000 2020,"RT @htommy998: 2/4 #coronavirus 

The video clip captured one shot of Wuhan crematorium. Over a dozen of coronavirus-killed bodies were the…"
3555,Tue Feb 04 23:59:45 +0000 2020,RT @AnnastaciaMP: Coronavirus: I wrote to the Prime Minister urging him to enact the same funding arrangements used to face any natural dis…
3556,Tue Feb 04 23:59:45 +0000 2020,"RT @cnni: As the Wuhan coronavirus continues to spread beyond China, federal public health officials in the US are taking a rare step: issu…"
3557,Tue Feb 04 23:59:45 +0000 2020,"RT @ChrisMurphyCT: Trump proposed slashing pandemic disease funding.

He eliminated the White House position dedicated to protecting the na…"
3558,Tue Feb 04 23:59:45 +0000 2020,RT @ClickUnbait: Seorang tenaga kerja asal Indonesia (TKI) dinyatakan positif menderita wabah virus corona dilaporkan di Singapura. https:/…
3559,Tue Feb 04 23:59:45 +0000 2020,"RT @ramirogarciaf: Hasta que nos confirmen si tiene o no coronavirus, el paciente chino va a morir, pero de viejo"
3560,Tue Feb 04 23:59:45 +0000 2020,"RT @roferoz: 1386 millones de chinos, 425 fallecieron por el coronavirus.
Parraguay 7 millones, 1546 muertes en moto en el 2019.

Paren con…"
3561,Tue Feb 04 23:59:45 +0000 2020,"RT @ChrisMurphyCT: 3 things that should happen ASAP to protect the U.S. from Coronavirus:

1. Trump should reinstate the NSC anti-outbreak…"
3562,Tue Feb 04 23:59:45 +0000 2020,RT @MelGohCNA: Their happy faces say it all 🌈The four year old girl who hailed from Wuhan became the first patient to recover from the new…
3563,Tue Feb 04 23:59:44 +0000 2020,RT @OH_mes2: Coronavirus patient #16 has been discovered in Korea
3564,Tue Feb 04 23:59:44 +0000 2020,RT @g1: Passageiro brinca que tem coronavírus e obriga avião a voltar para o Canadá https://t.co/cu1TDt6o2V #G1
3565,Tue Feb 04 23:59:44 +0000 2020,"RT @ActualidadRT: Drones rocían las calles de China con desinfectante

China usa drones para comunicarse con los ciudadanos que están en su…"
3566,Tue Feb 04 23:59:44 +0000 2020,RT @MuyInteresanteM: Te compartimos las respuestas que la #OMS le dio a preguntas como: ¿Pueden las mascotas difundir el #coronavirus? ¿Com…
3567,Tue Feb 04 23:59:44 +0000 2020,"RT @BNODesk: Coronavirus update:
- 23,865 confirmed cases worldwide
- 23,214 suspected cases
- 492 fatalities
- 3,064 in serious/critical c…"
3568,Tue Feb 04 23:59:44 +0000 2020,"RT @Mehdi_Moussaid: Propagation du hashtag #coronavirus sur Twitter (en vert) et des victimes du coronavirus (en rouge), entre le 24 et le…"
3569,Tue Feb 04 23:59:44 +0000 2020,"#RDRJ  RT @bbcbrasil: O surto do coronavírus tem preocupado muita gente, mas é importante lembrar: aqui no Brasil,… https://t.co/RXRjULXBLe"
3570,Tue Feb 04 23:59:44 +0000 2020,"RT @PCMag: Coronavirus closes Apple's China-based stores, offices https://t.co/HFKRF3BQFU https://t.co/o3ybD4oK27"
3571,Tue Feb 04 23:59:44 +0000 2020,"Pourquoi la flambée de coronavirus n'est-elle pas encore une pandémie? | Actualite
https://t.co/NDTnYEvGBP"
3572,Tue Feb 04 23:59:44 +0000 2020,RT @freddie1999: VIDEO: The main hall at the #Wuhan International Convention &amp; Exhibition Center being turned into vast detention facility…
3573,Tue Feb 04 23:59:44 +0000 2020,"No se trata de un simple traslado o una huida masiva, sino de todo un proyecto de vida el que puede verse interrump… https://t.co/8Lm9WAdYfZ"
3574,Tue Feb 04 23:59:44 +0000 2020,@EFEnoticias Si no es el coronavirus son los CDR pero Barcelona esta en la mierda
3575,Tue Feb 04 23:59:43 +0000 2020,RT @AJEnglish: Hong Kong sees first coronavirus death as hospital workers strike https://t.co/BidJmMscIs
3576,Tue Feb 04 23:59:43 +0000 2020,"RT @ABC: JUST IN: United Airlines, citing a lack of demand, has joined American and Delta in suspending all flights to Hong Kong and mainla…"
3577,Tue Feb 04 23:59:43 +0000 2020,"RT @VOANews: 📌CORONAVIRUS

DEATHS

🇨🇳 China 170

CONFIRMED CASES

🇨🇳China 7,711
🇺🇸US 5
🇦🇺Australia 7
🇫🇷France 4
🇩🇪Germany 4
🇳🇵Nepal 1
🇯🇵Jap…"
3578,Tue Feb 04 23:59:43 +0000 2020,"RT @globalnews: More than 2,000 hospital workers went on strike in Hong Kong -- demanding that the border with mainland China be shut to wa…"
3579,Tue Feb 04 23:59:43 +0000 2020,RT @The_Real_Fly: First human to human coronavirus infection confirmed in Canada
3580,Tue Feb 04 23:59:43 +0000 2020,"RT @SSalud_mx: Comunicado Técnico Diario: Nuevo Coronavirus en el Mundo (2019-nCoV)

https://t.co/kLdWHTJHWW https://t.co/5HUfTyO1Ys"
3581,Tue Feb 04 23:59:43 +0000 2020,RT @CPHO_Canada: Public Health officials from British Columbia announced a new presumptive confirmed case of #2019nCoV #coronavirus. #PHAC…
3582,Tue Feb 04 23:59:43 +0000 2020,"RT @RicKY_KCh: WNI di singapura Positif Kena Virus Corona, Ini Kronologinya.
6 kasus baru ini terdiri atas empat orang yang melakukan konta…"
3583,Tue Feb 04 23:59:43 +0000 2020,RT @KongTsungGan: #HK is only place in world where people have protested govt policies re coronavirus &amp; been arrested for it. Yesterday pol…
3584,Tue Feb 04 23:59:43 +0000 2020,"RT @StormIsUponUs: Did you donate to the Red Cross to help with the #CoronaVirus? Sorry, but your money was stolen by the cash-strapped cri…"
3585,Tue Feb 04 23:59:42 +0000 2020,"RT @alvinfoo: #robot in action providing room to room delivery services at #wuhan hospital during #CoronavirusOutbreak. 
#coronavirus #AI #…"
3586,Tue Feb 04 23:59:42 +0000 2020,"RT @RespectIsVital: Ermmm, did they run out of Personal Protective Clothing for the bus drivers taking the people quarantined because of #C…"
3587,Tue Feb 04 23:59:42 +0000 2020,"Unconfirmed claim #remdesivir drug price differential US retail price  $0.02 USD vs China $35550￥
https://t.co/1g1wT0Mufr

#coronavirus"
3588,Tue Feb 04 23:59:42 +0000 2020,RT @MelGohCNA: Their happy faces say it all 🌈The four year old girl who hailed from Wuhan became the first patient to recover from the new…
3589,Tue Feb 04 23:59:42 +0000 2020,"RT @CHEEKU10084623: #NoMeat_NoCoronaVirus
Fatal diseases like corona virus are caused by eating meat
So now accept the truth that eating me…"
3590,Tue Feb 04 23:59:42 +0000 2020,@PeterDaszak @neil_ferguson .@GileadSciences ships 500 doses of experimental #coronavirus drug Remdesivir (GS-5734)… https://t.co/AZ2FF4JbuE
3591,Tue Feb 04 23:59:42 +0000 2020,"RT @RT_com: Japan confirms ‘about 10’ coronavirus cases aboard quarantined cruise ship carrying 3,700 passengers &amp; crew – report https://t.…"
3592,Tue Feb 04 23:59:41 +0000 2020,"RT @BrianRoemmele: In 2018 my clients saw this stunning @Dyson patent.

A bluetooth headphone &amp; air quality sensors and AI that will purifi…"
3593,Tue Feb 04 23:59:41 +0000 2020,RT @MelGohCNA: Their happy faces say it all 🌈The four year old girl who hailed from Wuhan became the first patient to recover from the new…
3594,Tue Feb 04 23:59:41 +0000 2020,Xi Jinping Vows To Combat Coronavirus By Making It Illegal To Mention Within A Week https://t.co/feV4czgbpf
3595,Tue Feb 04 23:59:41 +0000 2020,"RT @BNODesk: UPDATE: China's National Health Commission reports 675 new cases of coronavirus, adding to the more than 3,100 announced 2 hou…"
3596,Tue Feb 04 23:59:41 +0000 2020,"RT @AhreShaggy: 📌[ABRO HILO] Memes del coronavirus 

🔹️Empiezo yo. https://t.co/o2sB5TuVti"
3597,Tue Feb 04 23:59:41 +0000 2020,"RT @SCCOE: A clarification to yesterday’s update. 
Please read: https://t.co/4QxK54Aj87 https://t.co/7pCPEGpxH3"
3598,Tue Feb 04 23:59:41 +0000 2020,"RT @_chrisMayer_: Wahnsinn finde ich, dass laut Pressekonferenz soeben die ""Kontaktpersonen"" des Infizierten in Bayern nicht zwingend unter…"
3599,Tue Feb 04 23:59:41 +0000 2020,RT @alfonslopeztena: The political cost of the coronavirus outbreak in Hong Kong — Why anger over the Hong Kong government's handling of th…
3600,Wed Feb 05 23:59:50 +0000 2020,RT @ReutersJapan: 新型肺炎、世界的な旅客需要への影響は限定的＝ＩＡＧ  https://t.co/jmvKwNiVM6
3601,Wed Feb 05 23:59:50 +0000 2020,"""#Actualización El número de casos confirmados de #coronavirus novedoso aumentó a 28,018 en China continental a par… https://t.co/ysaOvM0kwu"
3602,Wed Feb 05 23:59:50 +0000 2020,"RT @eltiofranz: Él es Juan Camilo Tinjacá, el joven doctor boyacense (oriundo de Tunja) que encontró la cura para el 2019-NCOR o mejor cono…"
3603,Wed Feb 05 23:59:50 +0000 2020,RT @RTultimahora: ÚLTIMA HORA: Confirman 10 casos más del coronavirus en el crucero en cuarentena cerca de Tokio https://t.co/ufmaOgpGy6 ht…
3604,Wed Feb 05 23:59:50 +0000 2020,"RT @IsChinar: #Moscow subway...its just the flu Moscow 
#Coronavirus https://t.co/jYXF03qXEb"
3605,Wed Feb 05 23:59:49 +0000 2020,"RT @ContagionTrack: They do this if someone develops #fever on a flight. 
#2019nCoV #coronavirus #coronavirusUSA
Korean Air Flight Headed T…"
3606,Wed Feb 05 23:59:49 +0000 2020,"RT @Mippcivzla: 🗣️ ¡𝐓𝐨𝐦𝐚 𝐍𝐨𝐭𝐚!✍️🇻🇪 
El Min. @AlvaradoC_MPPS indicó que esta semana el país recibirá el kit, a través de la Organización Pan…"
3607,Wed Feb 05 23:59:49 +0000 2020,RT @RTultimahora: ÚLTIMA HORA: Confirman 10 casos más del coronavirus en el crucero en cuarentena cerca de Tokio https://t.co/ufmaOgpGy6 ht…
3608,Wed Feb 05 23:59:49 +0000 2020,RT @ABartonMacro: FinTwit docs currently assess lower growth in Hubei #Coronavirus cases vs. slightly higher daily death toll https://t.co/…
3609,Wed Feb 05 23:59:49 +0000 2020,RT @ChannelNewsAsia: Malaysian journalist charged over China coronavirus posts https://t.co/S8Py3Ng3Lo https://t.co/CI1RF6Aqg2
3610,Wed Feb 05 23:59:49 +0000 2020,RT @mushahad_naeem: Turkey has sent medical aid to China and told the world that Islam does not respond to evil with evil. #Coronavirus htt…
3611,Wed Feb 05 23:59:49 +0000 2020,"RT @thechinacurrent: The World Health Organization has issued a #GlobalHealthAlert, and with all eyes on #China @JamesChau speaks with form…"
3612,Wed Feb 05 23:59:49 +0000 2020,RT @AlbertoRodNews: ÚLTIMA HORA | El balance de muertos en China por el coronavirus aumentó a 560 https://t.co/rYIo92PcBu
